FECHA_ACCIDENTE,Y,CLASE_ACCIDENTE
2022-03-17,11,Caida ocupante
2022-03-18,11,Caida ocupante
2022-03-19,11,Caida ocupante
2022-03-20,11,Caida ocupante
2022-03-21,11,Caida ocupante
2022-03-22,10,Caida ocupante
2022-03-23,12,Caida ocupante
2022-03-24,11,Caida ocupante
2022-03-25,12,Caida ocupante
2022-03-26,12,Caida ocupante
2022-03-27,12,Caida ocupante
2022-03-28,10,Caida ocupante
2022-03-29,10,Caida ocupante
2022-03-30,11,Caida ocupante
2022-03-31,11,Caida ocupante
2022-04-01,12,Caida ocupante
2022-04-02,13,Caida ocupante
2022-04-03,13,Caida ocupante
2022-04-04,9,Caida ocupante
2022-04-05,10,Caida ocupante
2022-04-06,11,Caida ocupante
2022-04-07,12,Caida ocupante
2022-04-08,13,Caida ocupante
2022-04-09,11,Caida ocupante
2022-04-10,13,Caida ocupante
2022-04-11,9,Caida ocupante
2022-04-12,10,Caida ocupante
2022-04-13,11,Caida ocupante
2022-04-14,10,Caida ocupante
2022-04-15,11,Caida ocupante
2022-04-16,8,Caida ocupante
2022-04-17,14,Caida ocupante
2022-04-18,11,Caida ocupante
2022-04-19,13,Caida ocupante
2022-04-20,11,Caida ocupante
2022-04-21,11,Caida ocupante
2022-04-22,11,Caida ocupante
2022-04-23,9,Caida ocupante
2022-04-24,12,Caida ocupante
2022-04-25,12,Caida ocupante
2022-04-26,12,Caida ocupante
2022-04-27,11,Caida ocupante
2022-04-28,12,Caida ocupante
2022-04-29,12,Caida ocupante
2022-04-30,8,Caida ocupante
2022-05-01,10,Caida ocupante
2022-05-02,11,Caida ocupante
2022-05-03,12,Caida ocupante
2022-05-04,12,Caida ocupante
2022-05-05,11,Caida ocupante
2022-05-06,12,Caida ocupante
2022-05-07,11,Caida ocupante
2022-05-08,9,Caida ocupante
2022-05-09,11,Caida ocupante
2022-05-10,14,Caida ocupante
2022-05-11,12,Caida ocupante
2022-05-12,12,Caida ocupante
2022-05-13,12,Caida ocupante
2022-05-14,10,Caida ocupante
2022-05-15,8,Caida ocupante
2022-05-16,10,Caida ocupante
2022-05-17,12,Caida ocupante
2022-05-18,12,Caida ocupante
2022-05-19,12,Caida ocupante
2022-05-20,11,Caida ocupante
2022-05-21,12,Caida ocupante
2022-05-22,9,Caida ocupante
2022-05-23,12,Caida ocupante
2022-05-24,11,Caida ocupante
2022-05-25,13,Caida ocupante
2022-05-26,12,Caida ocupante
2022-05-27,11,Caida ocupante
2022-05-28,12,Caida ocupante
2022-05-29,8,Caida ocupante
2022-05-30,10,Caida ocupante
2022-05-31,10,Caida ocupante
2022-06-01,12,Caida ocupante
2022-06-02,12,Caida ocupante
2022-06-03,11,Caida ocupante
2022-06-04,13,Caida ocupante
2022-06-05,9,Caida ocupante
2022-06-06,11,Caida ocupante
2022-06-07,10,Caida ocupante
2022-06-08,12,Caida ocupante
2022-06-09,12,Caida ocupante
2022-06-10,10,Caida ocupante
2022-06-11,12,Caida ocupante
2022-06-12,8,Caida ocupante
2022-06-13,11,Caida ocupante
2022-06-14,10,Caida ocupante
2022-06-15,10,Caida ocupante
2022-06-16,11,Caida ocupante
2022-06-17,10,Caida ocupante
2022-06-18,11,Caida ocupante
2022-06-19,8,Caida ocupante
2022-06-20,10,Caida ocupante
2022-06-21,10,Caida ocupante
2022-06-22,10,Caida ocupante
2022-06-23,10,Caida ocupante
2022-06-24,9,Caida ocupante
2022-06-25,12,Caida ocupante
2022-06-26,9,Caida ocupante
2022-06-27,8,Caida ocupante
2022-06-28,10,Caida ocupante
2022-06-29,10,Caida ocupante
2022-06-30,10,Caida ocupante
2022-07-01,8,Caida ocupante
2022-07-02,13,Caida ocupante
2022-07-03,9,Caida ocupante
2022-07-04,9,Caida ocupante
2022-07-05,12,Caida ocupante
2022-07-06,10,Caida ocupante
2022-07-07,12,Caida ocupante
2022-07-08,9,Caida ocupante
2022-07-09,11,Caida ocupante
2022-07-10,10,Caida ocupante
2022-07-11,7,Caida ocupante
2022-07-12,11,Caida ocupante
2022-07-13,11,Caida ocupante
2022-07-14,13,Caida ocupante
2022-07-15,10,Caida ocupante
2022-07-16,11,Caida ocupante
2022-07-17,10,Caida ocupante
2022-07-18,9,Caida ocupante
2022-07-19,12,Caida ocupante
2022-07-20,10,Caida ocupante
2022-07-21,13,Caida ocupante
2022-07-22,11,Caida ocupante
2022-07-23,11,Caida ocupante
2022-07-24,9,Caida ocupante
2022-07-25,9,Caida ocupante
2022-07-26,11,Caida ocupante
2022-07-27,10,Caida ocupante
2022-07-28,12,Caida ocupante
2022-07-29,10,Caida ocupante
2022-07-30,10,Caida ocupante
2022-07-31,10,Caida ocupante
2022-08-01,9,Caida ocupante
2022-08-02,8,Caida ocupante
2022-08-03,11,Caida ocupante
2022-08-04,11,Caida ocupante
2022-08-05,11,Caida ocupante
2022-08-06,9,Caida ocupante
2022-08-07,8,Caida ocupante
2022-08-08,10,Caida ocupante
2022-08-09,9,Caida ocupante
2022-08-10,11,Caida ocupante
2022-08-11,13,Caida ocupante
2022-08-12,12,Caida ocupante
2022-08-13,9,Caida ocupante
2022-08-14,10,Caida ocupante
2022-08-15,10,Caida ocupante
2022-08-16,9,Caida ocupante
2022-08-17,11,Caida ocupante
2022-08-18,11,Caida ocupante
2022-08-19,12,Caida ocupante
2022-08-20,10,Caida ocupante
2022-08-21,11,Caida ocupante
2022-08-22,10,Caida ocupante
2022-08-23,10,Caida ocupante
2022-08-24,11,Caida ocupante
2022-08-25,14,Caida ocupante
2022-08-26,12,Caida ocupante
2022-08-27,8,Caida ocupante
2022-08-28,12,Caida ocupante
2022-08-29,9,Caida ocupante
2022-08-30,10,Caida ocupante
2022-08-31,10,Caida ocupante
2022-09-01,13,Caida ocupante
2022-09-02,12,Caida ocupante
2022-09-03,9,Caida ocupante
2022-09-04,12,Caida ocupante
2022-09-05,10,Caida ocupante
2022-09-06,11,Caida ocupante
2022-09-07,11,Caida ocupante
2022-09-08,13,Caida ocupante
2022-09-09,12,Caida ocupante
2022-09-10,9,Caida ocupante
2022-09-11,12,Caida ocupante
2022-09-12,12,Caida ocupante
2022-09-13,11,Caida ocupante
2022-09-14,12,Caida ocupante
2022-09-15,13,Caida ocupante
2022-09-16,9,Caida ocupante
2022-09-17,10,Caida ocupante
2022-09-18,12,Caida ocupante
2022-09-19,12,Caida ocupante
2022-09-20,11,Caida ocupante
2022-09-21,13,Caida ocupante
2022-09-22,13,Caida ocupante
2022-09-23,9,Caida ocupante
2022-09-24,10,Caida ocupante
2022-09-25,13,Caida ocupante
2022-09-26,11,Caida ocupante
2022-09-27,10,Caida ocupante
2022-09-28,13,Caida ocupante
2022-09-29,13,Caida ocupante
2022-09-30,9,Caida ocupante
2022-10-01,10,Caida ocupante
2022-10-02,13,Caida ocupante
2022-10-03,11,Caida ocupante
2022-10-04,10,Caida ocupante
2022-10-05,11,Caida ocupante
2022-10-06,11,Caida ocupante
2022-10-07,9,Caida ocupante
2022-10-08,9,Caida ocupante
2022-10-09,11,Caida ocupante
2022-10-10,13,Caida ocupante
2022-10-11,11,Caida ocupante
2022-10-12,12,Caida ocupante
2022-10-13,10,Caida ocupante
2022-10-14,11,Caida ocupante
2022-10-15,9,Caida ocupante
2022-10-16,10,Caida ocupante
2022-10-17,10,Caida ocupante
2022-10-18,11,Caida ocupante
2022-10-19,13,Caida ocupante
2022-10-20,11,Caida ocupante
2022-10-21,10,Caida ocupante
2022-10-22,9,Caida ocupante
2022-10-23,10,Caida ocupante
2022-10-24,11,Caida ocupante
2022-10-25,11,Caida ocupante
2022-10-26,12,Caida ocupante
2022-10-27,11,Caida ocupante
2022-10-28,10,Caida ocupante
2022-10-29,9,Caida ocupante
2022-10-30,9,Caida ocupante
2022-10-31,10,Caida ocupante
2022-11-01,9,Caida ocupante
2022-11-02,11,Caida ocupante
2022-11-03,13,Caida ocupante
2022-11-04,12,Caida ocupante
2022-11-05,9,Caida ocupante
2022-11-06,10,Caida ocupante
2022-11-07,11,Caida ocupante
2022-11-08,10,Caida ocupante
2022-11-09,10,Caida ocupante
2022-11-10,13,Caida ocupante
2022-11-11,12,Caida ocupante
2022-11-12,9,Caida ocupante
2022-11-13,11,Caida ocupante
2022-11-14,9,Caida ocupante
2022-11-15,9,Caida ocupante
2022-11-16,9,Caida ocupante
2022-11-17,14,Caida ocupante
2022-11-18,11,Caida ocupante
2022-11-19,9,Caida ocupante
2022-11-20,12,Caida ocupante
2022-11-21,11,Caida ocupante
2022-11-22,11,Caida ocupante
2022-11-23,11,Caida ocupante
2022-11-24,12,Caida ocupante
2022-11-25,12,Caida ocupante
2022-11-26,9,Caida ocupante
2022-11-27,11,Caida ocupante
2022-11-28,10,Caida ocupante
2022-11-29,11,Caida ocupante
2022-11-30,10,Caida ocupante
2022-12-01,10,Caida ocupante
2022-12-02,9,Caida ocupante
2022-12-03,11,Caida ocupante
2022-12-04,11,Caida ocupante
2022-12-05,11,Caida ocupante
2022-12-06,10,Caida ocupante
2022-12-07,10,Caida ocupante
2022-12-08,8,Caida ocupante
2022-12-09,9,Caida ocupante
2022-12-10,10,Caida ocupante
2022-12-11,12,Caida ocupante
2022-12-12,12,Caida ocupante
2022-12-13,12,Caida ocupante
2022-12-14,9,Caida ocupante
2022-12-15,8,Caida ocupante
2022-12-16,9,Caida ocupante
2022-12-17,10,Caida ocupante
2022-12-18,13,Caida ocupante
2022-12-19,11,Caida ocupante
2022-12-20,11,Caida ocupante
2022-12-21,9,Caida ocupante
2022-12-22,8,Caida ocupante
2022-12-23,10,Caida ocupante
2022-12-24,11,Caida ocupante
2022-12-25,11,Caida ocupante
2022-12-26,10,Caida ocupante
2022-12-27,10,Caida ocupante
2022-12-28,10,Caida ocupante
2022-12-29,11,Caida ocupante
2022-12-30,10,Caida ocupante
2022-12-31,10,Caida ocupante
2020-12-08,71,Choque
2020-12-09,76,Choque
2020-12-10,61,Choque
2020-12-11,40,Choque
2020-12-12,39,Choque
2020-12-13,49,Choque
2020-12-14,49,Choque
2020-12-15,72,Choque
2020-12-16,68,Choque
2020-12-17,60,Choque
2020-12-18,46,Choque
2020-12-19,46,Choque
2020-12-20,52,Choque
2020-12-21,54,Choque
2020-12-22,66,Choque
2020-12-23,62,Choque
2020-12-24,60,Choque
2020-12-25,66,Choque
2020-12-26,46,Choque
2020-12-27,48,Choque
2020-12-28,60,Choque
2020-12-29,67,Choque
2020-12-30,56,Choque
2020-12-31,64,Choque
2021-01-01,61,Choque
2021-01-02,42,Choque
2021-01-03,60,Choque
2021-01-04,68,Choque
2021-01-05,72,Choque
2021-01-06,66,Choque
2021-01-07,62,Choque
2021-01-08,72,Choque
2021-01-09,38,Choque
2021-01-10,60,Choque
2021-01-11,65,Choque
2021-01-12,69,Choque
2021-01-13,74,Choque
2021-01-14,56,Choque
2021-01-15,65,Choque
2021-01-16,47,Choque
2021-01-17,59,Choque
2021-01-18,49,Choque
2021-01-19,63,Choque
2021-01-20,72,Choque
2021-01-21,58,Choque
2021-01-22,52,Choque
2021-01-23,45,Choque
2021-01-24,56,Choque
2021-01-25,47,Choque
2021-01-26,60,Choque
2021-01-27,70,Choque
2021-01-28,50,Choque
2021-01-29,52,Choque
2021-01-30,38,Choque
2021-01-31,62,Choque
2021-02-01,58,Choque
2021-02-02,70,Choque
2021-02-03,67,Choque
2021-02-04,53,Choque
2021-02-05,74,Choque
2021-02-06,45,Choque
2021-02-07,54,Choque
2021-02-08,62,Choque
2021-02-09,68,Choque
2021-02-10,61,Choque
2021-02-11,51,Choque
2021-02-12,72,Choque
2021-02-13,54,Choque
2021-02-14,59,Choque
2021-02-15,56,Choque
2021-02-16,59,Choque
2021-02-17,61,Choque
2021-02-18,51,Choque
2021-02-19,67,Choque
2021-02-20,57,Choque
2021-02-21,60,Choque
2021-02-22,62,Choque
2021-02-23,62,Choque
2021-02-24,59,Choque
2021-02-25,49,Choque
2021-02-26,65,Choque
2021-02-27,69,Choque
2021-02-28,63,Choque
2021-03-01,53,Choque
2021-03-02,58,Choque
2021-03-03,59,Choque
2021-03-04,63,Choque
2021-03-05,68,Choque
2021-03-06,81,Choque
2021-03-07,54,Choque
2021-03-08,50,Choque
2021-03-09,63,Choque
2021-03-10,58,Choque
2021-03-11,57,Choque
2021-03-12,77,Choque
2021-03-13,78,Choque
2021-03-14,62,Choque
2021-03-15,66,Choque
2021-03-16,66,Choque
2021-03-17,58,Choque
2021-03-18,57,Choque
2021-03-19,81,Choque
2021-03-20,74,Choque
2021-03-21,55,Choque
2021-03-22,68,Choque
2021-03-23,68,Choque
2021-03-24,58,Choque
2021-03-25,58,Choque
2021-03-26,72,Choque
2021-03-27,70,Choque
2021-03-28,56,Choque
2021-03-29,71,Choque
2021-03-30,69,Choque
2021-03-31,63,Choque
2021-04-01,47,Choque
2021-04-02,56,Choque
2021-04-03,70,Choque
2021-04-04,67,Choque
2021-04-05,65,Choque
2021-04-06,76,Choque
2021-04-07,61,Choque
2021-04-08,51,Choque
2021-04-09,55,Choque
2021-04-10,80,Choque
2021-04-11,58,Choque
2021-04-12,70,Choque
2021-04-13,73,Choque
2021-04-14,67,Choque
2021-04-15,45,Choque
2021-04-16,54,Choque
2021-04-17,75,Choque
2021-04-18,56,Choque
2021-04-19,73,Choque
2021-04-20,72,Choque
2021-04-21,63,Choque
2021-04-22,32,Choque
2021-04-23,69,Choque
2021-04-24,67,Choque
2021-04-25,56,Choque
2021-04-26,58,Choque
2021-04-27,82,Choque
2021-04-28,68,Choque
2021-04-29,32,Choque
2021-04-30,61,Choque
2021-05-01,72,Choque
2021-05-02,61,Choque
2021-05-03,65,Choque
2021-05-04,74,Choque
2021-05-05,73,Choque
2021-05-06,39,Choque
2021-05-07,62,Choque
2021-05-08,64,Choque
2021-05-09,60,Choque
2021-05-10,64,Choque
2021-05-11,80,Choque
2021-05-12,63,Choque
2021-05-13,46,Choque
2021-05-14,69,Choque
2021-05-15,56,Choque
2021-05-16,75,Choque
2021-05-17,61,Choque
2021-05-18,79,Choque
2021-05-19,61,Choque
2021-05-20,63,Choque
2021-05-21,65,Choque
2021-05-22,68,Choque
2021-05-23,66,Choque
2021-05-24,47,Choque
2021-05-25,73,Choque
2021-05-26,75,Choque
2021-05-27,58,Choque
2021-05-28,61,Choque
2021-05-29,60,Choque
2021-05-30,67,Choque
2021-05-31,62,Choque
2021-06-01,66,Choque
2021-06-02,79,Choque
2021-06-03,66,Choque
2021-06-04,61,Choque
2021-06-05,54,Choque
2021-06-06,69,Choque
2021-06-07,54,Choque
2021-06-08,55,Choque
2021-06-09,77,Choque
2021-06-10,63,Choque
2021-06-11,52,Choque
2021-06-12,60,Choque
2021-06-13,66,Choque
2021-06-14,50,Choque
2021-06-15,41,Choque
2021-06-16,67,Choque
2021-06-17,50,Choque
2021-06-18,41,Choque
2021-06-19,61,Choque
2021-06-20,59,Choque
2021-06-21,49,Choque
2021-06-22,55,Choque
2021-06-23,75,Choque
2021-06-24,47,Choque
2021-06-25,44,Choque
2021-06-26,54,Choque
2021-06-27,54,Choque
2021-06-28,43,Choque
2021-06-29,53,Choque
2021-06-30,65,Choque
2021-07-01,54,Choque
2021-07-02,52,Choque
2021-07-03,63,Choque
2021-07-04,48,Choque
2021-07-05,42,Choque
2021-07-06,56,Choque
2021-07-07,69,Choque
2021-07-08,50,Choque
2021-07-09,55,Choque
2021-07-10,59,Choque
2021-07-11,48,Choque
2021-07-12,56,Choque
2021-07-13,56,Choque
2021-07-14,64,Choque
2021-07-15,62,Choque
2021-07-16,49,Choque
2021-07-17,51,Choque
2021-07-18,50,Choque
2021-07-19,65,Choque
2021-07-20,55,Choque
2021-07-21,64,Choque
2021-07-22,55,Choque
2021-07-23,55,Choque
2021-07-24,57,Choque
2021-07-25,44,Choque
2021-07-26,62,Choque
2021-07-27,48,Choque
2021-07-28,60,Choque
2021-07-29,68,Choque
2021-07-30,54,Choque
2021-07-31,53,Choque
2021-08-01,48,Choque
2021-08-02,64,Choque
2021-08-03,64,Choque
2021-08-04,71,Choque
2021-08-05,50,Choque
2021-08-06,62,Choque
2021-08-07,47,Choque
2021-08-08,48,Choque
2021-08-09,67,Choque
2021-08-10,75,Choque
2021-08-11,64,Choque
2021-08-12,58,Choque
2021-08-13,66,Choque
2021-08-14,44,Choque
2021-08-15,52,Choque
2021-08-16,61,Choque
2021-08-17,69,Choque
2021-08-18,70,Choque
2021-08-19,61,Choque
2021-08-20,52,Choque
2021-08-21,41,Choque
2021-08-22,51,Choque
2021-08-23,68,Choque
2021-08-24,66,Choque
2021-08-25,76,Choque
2021-08-26,55,Choque
2021-08-27,53,Choque
2021-08-28,46,Choque
2021-08-29,60,Choque
2021-08-30,71,Choque
2021-08-31,61,Choque
2021-09-01,75,Choque
2021-09-02,51,Choque
2021-09-03,52,Choque
2021-09-04,56,Choque
2021-09-05,64,Choque
2021-09-06,86,Choque
2021-09-07,52,Choque
2021-09-08,65,Choque
2021-09-09,56,Choque
2021-09-10,66,Choque
2021-09-11,62,Choque
2021-09-12,56,Choque
2021-09-13,79,Choque
2021-09-14,47,Choque
2021-09-15,78,Choque
2021-09-16,66,Choque
2021-09-17,55,Choque
2021-09-18,59,Choque
2021-09-19,53,Choque
2021-09-20,69,Choque
2021-09-21,48,Choque
2021-09-22,78,Choque
2021-09-23,58,Choque
2021-09-24,49,Choque
2021-09-25,69,Choque
2021-09-26,58,Choque
2021-09-27,70,Choque
2021-09-28,60,Choque
2021-09-29,77,Choque
2021-09-30,42,Choque
2021-10-01,48,Choque
2021-10-02,77,Choque
2021-10-03,55,Choque
2021-10-04,50,Choque
2021-10-05,64,Choque
2021-10-06,69,Choque
2021-10-07,42,Choque
2021-10-08,54,Choque
2021-10-09,66,Choque
2021-10-10,50,Choque
2021-10-11,49,Choque
2021-10-12,72,Choque
2021-10-13,59,Choque
2021-10-14,38,Choque
2021-10-15,52,Choque
2021-10-16,61,Choque
2021-10-17,56,Choque
2021-10-18,45,Choque
2021-10-19,70,Choque
2021-10-20,68,Choque
2021-10-21,58,Choque
2021-10-22,56,Choque
2021-10-23,68,Choque
2021-10-24,59,Choque
2021-10-25,63,Choque
2021-10-26,73,Choque
2021-10-27,58,Choque
2021-10-28,61,Choque
2021-10-29,71,Choque
2021-10-30,67,Choque
2021-10-31,51,Choque
2021-11-01,63,Choque
2021-11-02,76,Choque
2021-11-03,67,Choque
2021-11-04,60,Choque
2021-11-05,64,Choque
2021-11-06,61,Choque
2021-11-07,62,Choque
2021-11-08,61,Choque
2021-11-09,76,Choque
2021-11-10,50,Choque
2021-11-11,58,Choque
2021-11-12,58,Choque
2021-11-13,48,Choque
2021-11-14,57,Choque
2021-11-15,64,Choque
2021-11-16,60,Choque
2021-11-17,46,Choque
2021-11-18,54,Choque
2021-11-19,65,Choque
2021-11-20,63,Choque
2021-11-21,66,Choque
2021-11-22,55,Choque
2021-11-23,59,Choque
2021-11-24,56,Choque
2021-11-25,66,Choque
2021-11-26,69,Choque
2021-11-27,56,Choque
2021-11-28,79,Choque
2021-11-29,59,Choque
2021-11-30,67,Choque
2021-12-01,67,Choque
2021-12-02,67,Choque
2021-12-03,66,Choque
2021-12-04,65,Choque
2021-12-05,81,Choque
2021-12-06,59,Choque
2021-12-07,69,Choque
2021-12-08,68,Choque
2021-12-09,66,Choque
2021-12-10,61,Choque
2021-12-11,64,Choque
2021-12-12,83,Choque
2021-12-13,55,Choque
2021-12-14,60,Choque
2021-12-15,51,Choque
2021-12-16,46,Choque
2021-12-17,58,Choque
2021-12-18,56,Choque
2021-12-19,70,Choque
2021-12-20,58,Choque
2021-12-21,62,Choque
2021-12-22,60,Choque
2021-12-23,53,Choque
2021-12-24,56,Choque
2021-12-25,62,Choque
2021-12-26,65,Choque
2021-12-27,56,Choque
2021-12-28,64,Choque
2021-12-29,63,Choque
2021-12-30,50,Choque
2021-12-31,57,Choque
2022-01-01,57,Choque
2022-01-02,55,Choque
2022-01-03,56,Choque
2022-01-04,75,Choque
2022-01-05,72,Choque
2022-01-06,59,Choque
2022-01-07,51,Choque
2022-01-08,54,Choque
2022-01-09,47,Choque
2022-01-10,59,Choque
2022-01-11,68,Choque
2022-01-12,68,Choque
2022-01-13,57,Choque
2022-01-14,60,Choque
2022-01-15,64,Choque
2022-01-16,41,Choque
2022-01-17,53,Choque
2022-01-18,75,Choque
2022-01-19,69,Choque
2022-01-20,68,Choque
2022-01-21,55,Choque
2022-01-22,62,Choque
2022-01-23,48,Choque
2022-01-24,55,Choque
2022-01-25,77,Choque
2022-01-26,61,Choque
2022-01-27,69,Choque
2022-01-28,65,Choque
2022-01-29,70,Choque
2022-01-30,50,Choque
2022-01-31,53,Choque
2022-02-01,73,Choque
2022-02-02,52,Choque
2022-02-03,55,Choque
2022-02-04,66,Choque
2022-02-05,62,Choque
2022-02-06,59,Choque
2022-02-07,46,Choque
2022-02-08,67,Choque
2022-02-09,41,Choque
2022-02-10,60,Choque
2022-02-11,71,Choque
2022-02-12,67,Choque
2022-02-13,71,Choque
2022-02-14,54,Choque
2022-02-15,73,Choque
2022-02-16,58,Choque
2022-02-17,71,Choque
2022-02-18,62,Choque
2022-02-19,62,Choque
2022-02-20,67,Choque
2022-02-21,63,Choque
2022-02-22,79,Choque
2022-02-23,59,Choque
2022-02-24,72,Choque
2022-02-25,60,Choque
2022-02-26,63,Choque
2022-02-27,50,Choque
2022-02-28,51,Choque
2022-03-01,75,Choque
2022-03-02,62,Choque
2022-03-03,68,Choque
2022-03-04,59,Choque
2022-03-05,57,Choque
2022-03-06,51,Choque
2022-03-07,60,Choque
2022-03-08,75,Choque
2022-03-09,68,Choque
2022-03-10,57,Choque
2022-03-11,59,Choque
2022-03-12,62,Choque
2022-03-13,62,Choque
2022-03-14,59,Choque
2022-03-15,58,Choque
2022-03-16,72,Choque
2022-03-17,62,Choque
2022-03-18,60,Choque
2022-03-19,63,Choque
2022-03-20,68,Choque
2022-03-21,67,Choque
2022-03-22,53,Choque
2022-03-23,74,Choque
2022-03-24,62,Choque
2022-03-25,66,Choque
2022-03-26,75,Choque
2022-03-27,69,Choque
2022-03-28,62,Choque
2022-03-29,57,Choque
2022-03-30,60,Choque
2022-03-31,59,Choque
2022-04-01,70,Choque
2022-04-02,83,Choque
2022-04-03,84,Choque
2022-04-04,47,Choque
2022-04-05,55,Choque
2022-04-06,59,Choque
2022-04-07,64,Choque
2022-04-08,76,Choque
2022-04-09,67,Choque
2022-04-10,83,Choque
2022-04-11,51,Choque
2022-04-12,55,Choque
2022-04-13,61,Choque
2022-04-14,62,Choque
2022-04-15,69,Choque
2022-04-16,50,Choque
2022-04-17,87,Choque
2022-04-18,60,Choque
2022-04-19,72,Choque
2022-04-20,63,Choque
2022-04-21,69,Choque
2022-04-22,68,Choque
2022-04-23,50,Choque
2022-04-24,77,Choque
2022-04-25,69,Choque
2022-04-26,69,Choque
2022-04-27,63,Choque
2022-04-28,69,Choque
2022-04-29,72,Choque
2022-04-30,48,Choque
2022-05-01,71,Choque
2022-05-02,58,Choque
2022-05-03,70,Choque
2022-05-04,69,Choque
2022-05-05,62,Choque
2022-05-06,69,Choque
2022-05-07,69,Choque
2022-05-08,58,Choque
2022-05-09,63,Choque
2022-05-10,80,Choque
2022-05-11,69,Choque
2022-05-12,73,Choque
2022-05-13,69,Choque
2022-05-14,57,Choque
2022-05-15,52,Choque
2022-05-16,56,Choque
2022-05-17,70,Choque
2022-05-18,64,Choque
2022-05-19,65,Choque
2022-05-20,61,Choque
2022-05-21,72,Choque
2022-05-22,52,Choque
2022-05-23,69,Choque
2022-05-24,60,Choque
2022-05-25,72,Choque
2022-05-26,71,Choque
2022-05-27,58,Choque
2022-05-28,77,Choque
2022-05-29,44,Choque
2022-05-30,68,Choque
2022-05-31,51,Choque
2022-06-01,71,Choque
2022-06-02,72,Choque
2022-06-03,64,Choque
2022-06-04,79,Choque
2022-06-05,50,Choque
2022-06-06,67,Choque
2022-06-07,51,Choque
2022-06-08,72,Choque
2022-06-09,71,Choque
2022-06-10,52,Choque
2022-06-11,76,Choque
2022-06-12,45,Choque
2022-06-13,66,Choque
2022-06-14,54,Choque
2022-06-15,55,Choque
2022-06-16,62,Choque
2022-06-17,49,Choque
2022-06-18,66,Choque
2022-06-19,43,Choque
2022-06-20,67,Choque
2022-06-21,55,Choque
2022-06-22,52,Choque
2022-06-23,53,Choque
2022-06-24,48,Choque
2022-06-25,70,Choque
2022-06-26,50,Choque
2022-06-27,57,Choque
2022-06-28,52,Choque
2022-06-29,51,Choque
2022-06-30,53,Choque
2022-07-01,40,Choque
2022-07-02,79,Choque
2022-07-03,47,Choque
2022-07-04,69,Choque
2022-07-05,64,Choque
2022-07-06,53,Choque
2022-07-07,66,Choque
2022-07-08,51,Choque
2022-07-09,68,Choque
2022-07-10,56,Choque
2022-07-11,50,Choque
2022-07-12,63,Choque
2022-07-13,63,Choque
2022-07-14,79,Choque
2022-07-15,57,Choque
2022-07-16,73,Choque
2022-07-17,54,Choque
2022-07-18,56,Choque
2022-07-19,65,Choque
2022-07-20,63,Choque
2022-07-21,74,Choque
2022-07-22,60,Choque
2022-07-23,67,Choque
2022-07-24,50,Choque
2022-07-25,52,Choque
2022-07-26,58,Choque
2022-07-27,59,Choque
2022-07-28,71,Choque
2022-07-29,55,Choque
2022-07-30,58,Choque
2022-07-31,57,Choque
2022-08-01,59,Choque
2022-08-02,38,Choque
2022-08-03,65,Choque
2022-08-04,63,Choque
2022-08-05,63,Choque
2022-08-06,54,Choque
2022-08-07,51,Choque
2022-08-08,57,Choque
2022-08-09,43,Choque
2022-08-10,65,Choque
2022-08-11,72,Choque
2022-08-12,66,Choque
2022-08-13,47,Choque
